CVEGEO	ola	dias_ola	n	pruebas_dia_promedio
15058	02_interola_1	77	8074	104.85714285714286
15058	03_ola_2	154	38743	251.57792207792207
15058	04_interola_2	77	21778	282.83116883116884
15058	05_ola_3	126	34102	270.6507936507937
15058	06_interola_3	56	14237	254.23214285714286
15058	07_ola_4	119	39947	335.6890756302521
15059	01_ola_1	105	82	0.780952380952381
15059	02_interola_1	77	154	2
15059	03_ola_2	154	367	2.383116883116883
15059	04_interola_2	77	213	2.7662337662337664
15059	05_ola_3	126	284	2.253968253968254
15059	06_interola_3	56	139	2.482142857142857
15059	07_ola_4	119	276	2.319327731092437
15060	01_ola_1	105	1115	10.619047619047619
15060	02_interola_1	77	1397	18.142857142857142
15060	03_ola_2	154	6040	39.22077922077922
15060	04_interola_2	77	3264	42.38961038961039
15060	05_ola_3	126	8577	68.07142857142857
15060	06_interola_3	56	4215	75.26785714285714
15060	07_ola_4	119	8921	74.96638655462185
15061	01_ola_1	105	28	0.26666666666666666
15061	02_interola_1	77	208	2.7012987012987013
15061	03_ola_2	154	89	0.577922077922078
15061	04_interola_2	77	30	0.38961038961038963
15061	05_ola_3	126	66	0.5238095238095238
15061	06_interola_3	56	46	0.8214285714285714
15061	07_ola_4	119	74	0.6218487394957983
15062	01_ola_1	105	176	1.6761904761904762
15062	02_interola_1	77	469	6.090909090909091
15062	03_ola_2	154	683	4.435064935064935
15062	04_interola_2	77	224	2.909090909090909
15062	05_ola_3	126	705	5.595238095238095
15062	06_interola_3	56	420	7.5
15062	07_ola_4	119	407	3.4201680672268906
15063	01_ola_1	105	48	0.45714285714285713
15063	02_interola_1	77	104	1.3506493506493507
15063	03_ola_2	154	104	0.6753246753246753
15063	04_interola_2	77	58	0.7532467532467533
15063	05_ola_3	126	299	2.373015873015873
15063	06_interola_3	56	129	2.3035714285714284
15063	07_ola_4	119	161	1.3529411764705883
15064	01_ola_1	105	208	1.980952380952381
15064	02_interola_1	77	452	5.87012987012987
15064	03_ola_2	154	328	2.1298701298701297
15064	04_interola_2	77	130	1.6883116883116882
15064	05_ola_3	126	191	1.5158730158730158
15064	06_interola_3	56	108	1.9285714285714286
15064	07_ola_4	119	271	2.277310924369748
15065	01_ola_1	105	115	1.0952380952380953
15065	02_interola_1	77	381	4.9480519480519485
15065	03_ola_2	154	293	1.9025974025974026
15065	04_interola_2	77	99	1.2857142857142858
15065	05_ola_3	126	198	1.5714285714285714
15065	06_interola_3	56	163	2.9107142857142856
15065	07_ola_4	119	273	2.2941176470588234
15066	01_ola_1	105	11	0.10476190476190476
15066	02_interola_1	77	15	0.19480519480519481
15066	03_ola_2	154	22	0.14285714285714285
15066	04_interola_2	77	8	0.1038961038961039
15066	05_ola_3	126	18	0.14285714285714285
15066	06_interola_3	56	132	2.357142857142857
15066	07_ola_4	119	53	0.44537815126050423
15067	01_ola_1	105	153	1.457142857142857
15067	02_interola_1	77	301	3.909090909090909
15067	03_ola_2	154	419	2.720779220779221
15067	04_interola_2	77	183	2.3766233766233764
15067	05_ola_3	126	539	4.277777777777778
15067	06_interola_3	56	403	7.196428571428571
15067	07_ola_4	119	427	3.588235294117647
15068	01_ola_1	105	70	0.6666666666666666
15068	02_interola_1	77	124	1.6103896103896105
15068	03_ola_2	154	319	2.0714285714285716
15068	04_interola_2	77	186	2.4155844155844157
15068	05_ola_3	126	308	2.4444444444444446
15068	06_interola_3	56	235	4.196428571428571
15068	07_ola_4	119	397	3.3361344537815127
15069	01_ola_1	105	14	0.13333333333333333
15069	02_interola_1	77	20	0.2597402597402597
15069	03_ola_2	154	35	0.22727272727272727
15069	04_interola_2	77	15	0.19480519480519481
15069	05_ola_3	126	31	0.24603174603174602
15069	06_interola_3	56	20	0.35714285714285715
15069	07_ola_4	119	30	0.25210084033613445
15070	01_ola_1	105	839	7.9904761904761905
15070	02_interola_1	77	1085	14.090909090909092
15070	03_ola_2	154	5872	38.12987012987013
15070	04_interola_2	77	4178	54.25974025974026
15070	05_ola_3	126	5881	46.67460317460318
15070	06_interola_3	56	3097	55.30357142857143
15070	07_ola_4	119	6872	57.747899159663866
15071	01_ola_1	105	10	0.09523809523809523
15071	02_interola_1	77	26	0.33766233766233766
15071	03_ola_2	154	36	0.23376623376623376
15071	04_interola_2	77	24	0.3116883116883117
15071	05_ola_3	126	25	0.1984126984126984
15071	06_interola_3	56	19	0.3392857142857143
15071	07_ola_4	119	24	0.20168067226890757
15072	01_ola_1	105	76	0.7238095238095238
15072	02_interola_1	77	64	0.8311688311688312
15072	03_ola_2	154	76	0.4935064935064935
15072	04_interola_2	77	38	0.4935064935064935
15072	05_ola_3	126	135	1.0714285714285714
15072	06_interola_3	56	78	1.3928571428571428
15072	07_ola_4	119	106	0.8907563025210085
15073	01_ola_1	105	99	0.9428571428571428
15073	02_interola_1	77	225	2.9220779220779223
15073	03_ola_2	154	257	1.6688311688311688
15073	04_interola_2	77	109	1.4155844155844155
15073	05_ola_3	126	232	1.8412698412698412
15073	06_interola_3	56	146	2.607142857142857
15073	07_ola_4	119	332	2.7899159663865545
15074	01_ola_1	105	268	2.552380952380952
15074	02_interola_1	77	489	6.35064935064935
15074	03_ola_2	154	491	3.188311688311688
15074	04_interola_2	77	321	4.1688311688311686
15074	05_ola_3	126	593	4.7063492063492065
15074	06_interola_3	56	293	5.232142857142857
15074	07_ola_4	119	484	4.067226890756302
15075	01_ola_1	105	66	0.6285714285714286
15075	02_interola_1	77	315	4.090909090909091
15075	03_ola_2	154	242	1.5714285714285714
15075	04_interola_2	77	87	1.12987012987013
15075	05_ola_3	126	186	1.4761904761904763
15075	06_interola_3	56	150	2.6785714285714284
15075	07_ola_4	119	214	1.7983193277310925
15076	01_ola_1	105	270	2.5714285714285716
15076	02_interola_1	77	633	8.220779220779221
15076	03_ola_2	154	1249	8.11038961038961
15076	04_interola_2	77	337	4.376623376623376
15076	05_ola_3	126	772	6.126984126984127
15076	06_interola_3	56	405	7.232142857142857
15076	07_ola_4	119	908	7.630252100840337
15077	01_ola_1	105	15	0.14285714285714285
15077	02_interola_1	77	48	0.6233766233766234
15077	03_ola_2	154	33	0.21428571428571427
15077	04_interola_2	77	11	0.14285714285714285
15077	05_ola_3	126	34	0.2698412698412698
15077	06_interola_3	56	42	0.75
15077	07_ola_4	119	18	0.15126050420168066
15078	01_ola_1	105	21	0.2
15078	02_interola_1	77	50	0.6493506493506493
15078	03_ola_2	154	33	0.21428571428571427
15078	04_interola_2	77	25	0.3246753246753247
15078	05_ola_3	126	38	0.30158730158730157
15078	06_interola_3	56	143	2.5535714285714284
15078	07_ola_4	119	150	1.2605042016806722
15079	01_ola_1	105	48	0.45714285714285713
15079	02_interola_1	77	57	0.7402597402597403
15079	03_ola_2	154	51	0.33116883116883117
15079	04_interola_2	77	11	0.14285714285714285
15079	05_ola_3	126	13	0.10317460317460317
15079	06_interola_3	56	5	0.08928571428571429
15079	07_ola_4	119	13	0.1092436974789916
15080	01_ola_1	105	38	0.3619047619047619
15080	02_interola_1	77	106	1.3766233766233766
15080	03_ola_2	154	61	0.3961038961038961
15080	04_interola_2	77	29	0.37662337662337664
15080	05_ola_3	126	116	0.9206349206349206
15080	06_interola_3	56	86	1.5357142857142858
15080	07_ola_4	119	350	2.9411764705882355
15081	01_ola_1	105	1524	14.514285714285714
15081	02_interola_1	77	2631	34.16883116883117
15081	03_ola_2	154	9472	61.506493506493506
15081	04_interola_2	77	4747	61.64935064935065
15081	05_ola_3	126	7273	57.72222222222222
15081	06_interola_3	56	3359	59.982142857142854
15081	07_ola_4	119	7522	63.21008403361345
15082	01_ola_1	105	290	2.761904761904762
15082	02_interola_1	77	810	10.519480519480519
15082	03_ola_2	154	704	4.571428571428571
15082	04_interola_2	77	157	2.038961038961039
15082	05_ola_3	126	507	4.023809523809524
15082	06_interola_3	56	726	12.964285714285714
15082	07_ola_4	119	387	3.2521008403361344
15083	01_ola_1	105	55	0.5238095238095238
15083	02_interola_1	77	192	2.4935064935064934
15083	03_ola_2	154	234	1.5194805194805194
15083	04_interola_2	77	166	2.155844155844156
15083	05_ola_3	126	119	0.9444444444444444
15083	06_interola_3	56	102	1.8214285714285714
15083	07_ola_4	119	147	1.2352941176470589
15084	01_ola_1	105	84	0.8
15084	02_interola_1	77	229	2.9740259740259742
15084	03_ola_2	154	275	1.7857142857142858
15084	04_interola_2	77	131	1.7012987012987013
15084	05_ola_3	126	222	1.7619047619047619
15084	06_interola_3	56	141	2.517857142857143
15084	07_ola_4	119	367	3.0840336134453783
15085	01_ola_1	105	126	1.2
15085	02_interola_1	77	238	3.090909090909091
15085	03_ola_2	154	365	2.3701298701298703
15085	04_interola_2	77	201	2.6103896103896105
15085	05_ola_3	126	359	2.8492063492063493
15085	06_interola_3	56	212	3.7857142857142856
15085	07_ola_4	119	293	2.46218487394958
15086	01_ola_1	105	35	0.3333333333333333
15086	02_interola_1	77	101	1.3116883116883118
15086	03_ola_2	154	101	0.6558441558441559
15086	04_interola_2	77	49	0.6363636363636364
15086	05_ola_3	126	144	1.1428571428571428
15086	06_interola_3	56	77	1.375
15086	07_ola_4	119	155	1.3025210084033614
15087	01_ola_1	105	194	1.8476190476190477
15087	02_interola_1	77	367	4.766233766233766
15087	03_ola_2	154	368	2.3896103896103895
15087	04_interola_2	77	134	1.7402597402597402
15087	05_ola_3	126	548	4.349206349206349
15087	06_interola_3	56	309	5.517857142857143
15087	07_ola_4	119	589	4.949579831932773
15088	01_ola_1	105	345	3.2857142857142856
15088	02_interola_1	77	665	8.636363636363637
15088	03_ola_2	154	511	3.3181818181818183
15088	04_interola_2	77	429	5.571428571428571
15088	05_ola_3	126	2466	19.571428571428573
15088	06_interola_3	56	4096	73.14285714285714
15088	07_ola_4	119	2870	24.11764705882353
15089	01_ola_1	105	23	0.21904761904761905
15089	02_interola_1	77	71	0.922077922077922
15089	03_ola_2	154	156	1.0129870129870129
15089	04_interola_2	77	122	1.5844155844155845
15089	05_ola_3	126	178	1.4126984126984128
15089	06_interola_3	56	122	2.1785714285714284
15089	07_ola_4	119	118	0.9915966386554622
15090	01_ola_1	105	259	2.466666666666667
15090	02_interola_1	77	438	5.688311688311688
15090	03_ola_2	154	522	3.3896103896103895
15090	04_interola_2	77	288	3.74025974025974
15090	05_ola_3	126	958	7.603174603174603
15090	06_interola_3	56	565	10.089285714285714
15090	07_ola_4	119	885	7.436974789915967
15091	01_ola_1	105	179	1.7047619047619047
15091	02_interola_1	77	385	5
15091	03_ola_2	154	635	4.123376623376624
15091	04_interola_2	77	303	3.935064935064935
15091	05_ola_3	126	633	5.023809523809524
15091	06_interola_3	56	235	4.196428571428571
15091	07_ola_4	119	766	6.436974789915967
15092	01_ola_1	105	202	1.9238095238095239
15092	02_interola_1	77	993	12.896103896103897
15092	03_ola_2	154	782	5.077922077922078
15092	04_interola_2	77	324	4.207792207792208
15092	05_ola_3	126	534	4.238095238095238
15092	06_interola_3	56	320	5.714285714285714
15092	07_ola_4	119	643	5.4033613445378155
15093	01_ola_1	105	41	0.3904761904761905
15093	02_interola_1	77	85	1.103896103896104
15093	03_ola_2	154	150	0.974025974025974
15093	04_interola_2	77	78	1.0129870129870129
15093	05_ola_3	126	137	1.0873015873015872
15093	06_interola_3	56	154	2.75
15093	07_ola_4	119	144	1.2100840336134453
15094	01_ola_1	105	42	0.4
15094	02_interola_1	77	48	0.6233766233766234
15094	03_ola_2	154	151	0.9805194805194806
15094	04_interola_2	77	180	2.3376623376623376
15094	05_ola_3	126	172	1.3650793650793651
15094	06_interola_3	56	145	2.5892857142857144
15094	07_ola_4	119	166	1.3949579831932772
15095	01_ola_1	105	168	1.6
15095	02_interola_1	77	251	3.25974025974026
15095	03_ola_2	154	602	3.909090909090909
15095	04_interola_2	77	256	3.324675324675325
15095	05_ola_3	126	538	4.26984126984127
15095	06_interola_3	56	273	4.875
15095	07_ola_4	119	722	6.067226890756302
15096	01_ola_1	105	42	0.4
15096	02_interola_1	77	144	1.87012987012987
15096	03_ola_2	154	193	1.2532467532467533
15096	04_interola_2	77	99	1.2857142857142858
15096	05_ola_3	126	198	1.5714285714285714
15096	06_interola_3	56	76	1.3571428571428572
15096	07_ola_4	119	199	1.6722689075630253
15097	01_ola_1	105	30	0.2857142857142857
15097	02_interola_1	77	193	2.5064935064935066
15097	03_ola_2	154	55	0.35714285714285715
15097	04_interola_2	77	40	0.5194805194805194
15097	05_ola_3	126	127	1.007936507936508
15097	06_interola_3	56	86	1.5357142857142858
15097	07_ola_4	119	116	0.9747899159663865
15098	01_ola_1	105	13	0.12380952380952381
15098	02_interola_1	77	45	0.5844155844155844
15098	03_ola_2	154	62	0.4025974025974026
15098	04_interola_2	77	5	0.06493506493506493
15098	05_ola_3	126	28	0.2222222222222222
15098	06_interola_3	56	20	0.35714285714285715
15098	07_ola_4	119	33	0.2773109243697479
15099	01_ola_1	105	809	7.704761904761905
15099	02_interola_1	77	1308	16.98701298701299
15099	03_ola_2	154	3193	20.733766233766232
15099	04_interola_2	77	1843	23.935064935064936
15099	05_ola_3	126	3521	27.944444444444443
15099	06_interola_3	56	2255	40.267857142857146
15099	07_ola_4	119	4254	35.747899159663866
15100	01_ola_1	105	118	1.1238095238095238
15100	02_interola_1	77	254	3.2987012987012987
15100	03_ola_2	154	558	3.6233766233766236
15100	04_interola_2	77	324	4.207792207792208
15100	05_ola_3	126	501	3.9761904761904763
15100	06_interola_3	56	314	5.607142857142857
15100	07_ola_4	119	644	5.411764705882353
15101	01_ola_1	105	191	1.819047619047619
15101	02_interola_1	77	384	4.987012987012987
15101	03_ola_2	154	405	2.6298701298701297
15101	04_interola_2	77	194	2.5194805194805197
15101	05_ola_3	126	698	5.5396825396825395
15101	06_interola_3	56	382	6.821428571428571
15101	07_ola_4	119	538	4.5210084033613445
15102	01_ola_1	105	41	0.3904761904761905
15102	02_interola_1	77	73	0.948051948051948
15102	03_ola_2	154	92	0.5974025974025974
15102	04_interola_2	77	50	0.6493506493506493
15102	05_ola_3	126	71	0.5634920634920635
15102	06_interola_3	56	27	0.48214285714285715
15102	07_ola_4	119	52	0.4369747899159664
15103	01_ola_1	105	229	2.1809523809523808
15103	02_interola_1	77	389	5.0519480519480515
15103	03_ola_2	154	1091	7.084415584415584
15103	04_interola_2	77	622	8.077922077922079
15103	05_ola_3	126	838	6.650793650793651
15103	06_interola_3	56	471	8.410714285714286
15103	07_ola_4	119	1055	8.865546218487395
15104	01_ola_1	105	3418	32.55238095238095
15104	02_interola_1	77	4659	60.506493506493506
15104	03_ola_2	154	22452	145.7922077922078
15104	04_interola_2	77	12216	158.64935064935065
15104	05_ola_3	126	21698	172.20634920634922
15104	06_interola_3	56	14549	259.80357142857144
15104	07_ola_4	119	32610	274.03361344537814
15105	01_ola_1	105	5	0.047619047619047616
15105	02_interola_1	77	37	0.4805194805194805
15105	03_ola_2	154	97	0.6298701298701299
15105	04_interola_2	77	21	0.2727272727272727
15105	05_ola_3	126	75	0.5952380952380952
15105	06_interola_3	56	33	0.5892857142857143
15105	07_ola_4	119	46	0.3865546218487395
15106	01_ola_1	105	4048	38.55238095238095
15106	02_interola_1	77	9189	119.33766233766234
15106	03_ola_2	154	16488	107.06493506493507
15106	04_interola_2	77	6389	82.97402597402598
15106	05_ola_3	126	15728	124.82539682539682
15106	06_interola_3	56	5850	104.46428571428571
15106	07_ola_4	119	15213	127.84033613445378
15107	01_ola_1	105	55	0.5238095238095238
15107	02_interola_1	77	142	1.844155844155844
15107	03_ola_2	154	57	0.37012987012987014
15107	04_interola_2	77	31	0.4025974025974026
15107	05_ola_3	126	84	0.6666666666666666
15107	06_interola_3	56	56	1
15107	07_ola_4	119	77	0.6470588235294118
15108	01_ola_1	105	407	3.876190476190476
15108	02_interola_1	77	987	12.818181818181818
15108	03_ola_2	154	2084	13.532467532467532
15108	04_interola_2	77	899	11.675324675324676
15108	05_ola_3	126	1678	13.317460317460318
15108	06_interola_3	56	669	11.946428571428571
15108	07_ola_4	119	1921	16.142857142857142
15109	01_ola_1	105	1433	13.647619047619047
15109	02_interola_1	77	2642	34.311688311688314
15109	03_ola_2	154	8211	53.31818181818182
15109	04_interola_2	77	4512	58.5974025974026
15109	05_ola_3	126	8515	67.57936507936508
15109	06_interola_3	56	3707	66.19642857142857
15109	07_ola_4	119	8579	72.09243697478992
15110	01_ola_1	105	284	2.704761904761905
15110	02_interola_1	77	457	5.935064935064935
15110	03_ola_2	154	326	2.116883116883117
15110	04_interola_2	77	196	2.5454545454545454
15110	05_ola_3	126	549	4.357142857142857
15110	06_interola_3	56	621	11.089285714285714
15110	07_ola_4	119	1083	9.100840336134453
15111	01_ola_1	105	35	0.3333333333333333
15111	02_interola_1	77	136	1.7662337662337662
15111	03_ola_2	154	116	0.7532467532467533
15111	04_interola_2	77	89	1.155844155844156
15111	05_ola_3	126	190	1.507936507936508
15111	06_interola_3	56	188	3.357142857142857
15111	07_ola_4	119	319	2.680672268907563
15112	01_ola_1	105	72	0.6857142857142857
15112	02_interola_1	77	127	1.6493506493506493
15112	03_ola_2	154	216	1.4025974025974026
15112	04_interola_2	77	48	0.6233766233766234
15112	05_ola_3	126	166	1.3174603174603174
15112	06_interola_3	56	104	1.8571428571428572
15112	07_ola_4	119	110	0.9243697478991597
15113	01_ola_1	105	83	0.7904761904761904
15113	02_interola_1	77	126	1.6363636363636365
15113	03_ola_2	154	93	0.6038961038961039
15113	04_interola_2	77	160	2.0779220779220777
15113	05_ola_3	126	666	5.285714285714286
15113	06_interola_3	56	299	5.339285714285714
15113	07_ola_4	119	359	3.0168067226890756
15114	01_ola_1	105	74	0.7047619047619048
15114	02_interola_1	77	282	3.6623376623376624
15114	03_ola_2	154	320	2.0779220779220777
15114	04_interola_2	77	213	2.7662337662337664
15114	05_ola_3	126	556	4.412698412698413
15114	06_interola_3	56	382	6.821428571428571
15114	07_ola_4	119	650	5.46218487394958
15115	01_ola_1	105	228	2.1714285714285713
15115	02_interola_1	77	448	5.818181818181818
15115	03_ola_2	154	497	3.227272727272727
15115	04_interola_2	77	188	2.4415584415584415
15115	05_ola_3	126	479	3.8015873015873014
15115	06_interola_3	56	258	4.607142857142857
15115	07_ola_4	119	270	2.26890756302521
15116	01_ola_1	105	10	0.09523809523809523
15116	02_interola_1	77	31	0.4025974025974026
15116	03_ola_2	154	23	0.14935064935064934
15116	04_interola_2	77	12	0.15584415584415584
15116	05_ola_3	126	17	0.1349206349206349
15116	06_interola_3	56	20	0.35714285714285715
15116	07_ola_4	119	25	0.21008403361344538
15117	01_ola_1	105	14	0.13333333333333333
15117	02_interola_1	77	84	1.0909090909090908
15117	03_ola_2	154	66	0.42857142857142855
15117	04_interola_2	77	15	0.19480519480519481
15117	05_ola_3	126	56	0.4444444444444444
15117	06_interola_3	56	15	0.26785714285714285
15117	07_ola_4	119	20	0.16806722689075632
15118	01_ola_1	105	471	4.485714285714286
15118	02_interola_1	77	1051	13.64935064935065
15118	03_ola_2	154	1626	10.558441558441558
15118	04_interola_2	77	569	7.3896103896103895
15118	05_ola_3	126	1405	11.15079365079365
15118	06_interola_3	56	488	8.714285714285714
15118	07_ola_4	119	1133	9.521008403361344
15119	01_ola_1	105	38	0.3619047619047619
15119	02_interola_1	77	61	0.7922077922077922
15119	03_ola_2	154	42	0.2727272727272727
15119	04_interola_2	77	97	1.2597402597402598
15119	05_ola_3	126	460	3.6507936507936507
15119	06_interola_3	56	311	5.553571428571429
15119	07_ola_4	119	258	2.168067226890756
15120	01_ola_1	105	555	5.285714285714286
15120	02_interola_1	77	1316	17.09090909090909
15120	03_ola_2	154	2032	13.194805194805195
15120	04_interola_2	77	1480	19.22077922077922
15120	05_ola_3	126	2850	22.61904761904762
15120	06_interola_3	56	1523	27.196428571428573
15120	07_ola_4	119	3029	25.45378151260504
15121	01_ola_1	105	1193	11.361904761904762
15121	02_interola_1	77	1886	24.493506493506494
15121	03_ola_2	154	6081	39.48701298701299
15121	04_interola_2	77	2700	35.064935064935064
15121	05_ola_3	126	6182	49.06349206349206
15121	06_interola_3	56	2754	49.17857142857143
15121	07_ola_4	119	9029	75.87394957983193
15122	01_ola_1	105	739	7.038095238095238
15122	02_interola_1	77	839	10.896103896103897
15122	03_ola_2	154	4099	26.616883116883116
15122	04_interola_2	77	4741	61.57142857142857
15122	05_ola_3	126	10295	81.7063492063492
15122	06_interola_3	56	3724	66.5
15122	07_ola_4	119	4211	35.38655462184874
15123	01_ola_1	105	39	0.37142857142857144
15123	02_interola_1	77	133	1.7272727272727273
15123	03_ola_2	154	92	0.5974025974025974
15123	04_interola_2	77	22	0.2857142857142857
15123	05_ola_3	126	62	0.49206349206349204
15123	06_interola_3	56	45	0.8035714285714286
15123	07_ola_4	119	35	0.29411764705882354
15124	01_ola_1	105	79	0.7523809523809524
15124	02_interola_1	77	241	3.1298701298701297
15124	03_ola_2	154	373	2.4220779220779223
15124	04_interola_2	77	197	2.5584415584415585
15124	05_ola_3	126	407	3.2301587301587302
15124	06_interola_3	56	342	6.107142857142857
15124	07_ola_4	119	355	2.9831932773109244
15125	01_ola_1	105	42	0.4
15125	02_interola_1	77	46	0.5974025974025974
15125	03_ola_2	154	82	0.5324675324675324
15125	04_interola_2	77	30	0.38961038961038963
15125	05_ola_3	126	50	0.3968253968253968
15125	06_interola_3	56	22	0.39285714285714285
15125	07_ola_4	119	62	0.5210084033613446
15999	03_ola_2	154	2	0.012987012987012988
15999	04_interola_2	77	1	0.012987012987012988
15999	05_ola_3	126	3	0.023809523809523808
15999	06_interola_3	56	28613	510.94642857142856
15999	07_ola_4	119	32489	273.01680672268907
16001	01_ola_1	105	8	0.0761904761904762
16001	02_interola_1	77	54	0.7012987012987013
16001	03_ola_2	154	131	0.8506493506493507
16001	04_interola_2	77	171	2.220779220779221
16001	05_ola_3	126	272	2.1587301587301586
16001	06_interola_3	56	139	2.482142857142857
16001	07_ola_4	119	34	0.2857142857142857
16002	01_ola_1	105	7	0.06666666666666667
16002	02_interola_1	77	6	0.07792207792207792
16002	03_ola_2	154	14	0.09090909090909091
16002	04_interola_2	77	5	0.06493506493506493
16002	05_ola_3	126	53	0.42063492063492064
16002	06_interola_3	56	71	1.2678571428571428
16002	07_ola_4	119	7	0.058823529411764705
16003	01_ola_1	105	62	0.5904761904761905
16003	02_interola_1	77	55	0.7142857142857143
16003	03_ola_2	154	451	2.9285714285714284
16003	04_interola_2	77	85	1.103896103896104
16003	05_ola_3	126	140	1.1111111111111112
16003	06_interola_3	56	139	2.482142857142857
16003	07_ola_4	119	24	0.20168067226890757
16004	01_ola_1	105	30	0.2857142857142857
16004	02_interola_1	77	79	1.025974025974026
16004	03_ola_2	154	327	2.1233766233766236
16004	04_interola_2	77	188	2.4415584415584415
16004	05_ola_3	126	214	1.6984126984126984
16004	06_interola_3	56	74	1.3214285714285714
16004	07_ola_4	119	14	0.11764705882352941
16005	01_ola_1	105	24	0.22857142857142856
16005	02_interola_1	77	30	0.38961038961038963
16005	03_ola_2	154	141	0.9155844155844156
16005	04_interola_2	77	87	1.12987012987013
16005	05_ola_3	126	81	0.6428571428571429
16005	06_interola_3	56	54	0.9642857142857143
16005	07_ola_4	119	36	0.3025210084033613
16006	01_ola_1	105	512	4.876190476190477
16006	02_interola_1	77	761	9.883116883116884
16006	03_ola_2	154	1568	10.181818181818182
16006	04_interola_2	77	1064	13.818181818181818
16006	05_ola_3	126	1660	13.174603174603174
16006	06_interola_3	56	2145	38.30357142857143
16006	07_ola_4	119	877	7.369747899159663
16007	01_ola_1	105	9	0.08571428571428572
16007	02_interola_1	77	12	0.15584415584415584
16007	03_ola_2	154	54	0.35064935064935066
16007	04_interola_2	77	91	1.1818181818181819
16007	05_ola_3	126	34	0.2698412698412698
16007	06_interola_3	56	33	0.5892857142857143
16008	01_ola_1	105	14	0.13333333333333333
16008	02_interola_1	77	60	0.7792207792207793
16008	03_ola_2	154	33	0.21428571428571427
16008	04_interola_2	77	14	0.18181818181818182
16008	05_ola_3	126	175	1.3888888888888888
16008	06_interola_3	56	427	7.625
16008	07_ola_4	119	30	0.25210084033613445
16009	01_ola_1	105	26	0.24761904761904763
16009	02_interola_1	77	307	3.987012987012987
16009	03_ola_2	154	612	3.9740259740259742
16009	04_interola_2	77	321	4.1688311688311686
16009	05_ola_3	126	680	5.396825396825397
16009	06_interola_3	56	386	6.892857142857143
16009	07_ola_4	119	214	1.7983193277310925
16010	01_ola_1	105	13	0.12380952380952381
16010	02_interola_1	77	20	0.2597402597402597
16010	03_ola_2	154	47	0.3051948051948052
16010	04_interola_2	77	35	0.45454545454545453
16010	05_ola_3	126	158	1.253968253968254
16010	06_interola_3	56	472	8.428571428571429
16010	07_ola_4	119	117	0.9831932773109243
16011	01_ola_1	105	11	0.10476190476190476
16011	02_interola_1	77	69	0.8961038961038961
16011	03_ola_2	154	65	0.42207792207792205
16011	04_interola_2	77	17	0.22077922077922077
16011	05_ola_3	126	48	0.38095238095238093
16011	06_interola_3	56	41	0.7321428571428571
16011	07_ola_4	119	22	0.18487394957983194
16012	01_ola_1	105	38	0.3619047619047619
16012	02_interola_1	77	49	0.6363636363636364
16012	03_ola_2	154	193	1.2532467532467533
16012	04_interola_2	77	238	3.090909090909091
16012	05_ola_3	126	584	4.634920634920635
16012	06_interola_3	56	793	14.160714285714286
16012	07_ola_4	119	184	1.546218487394958
16013	01_ola_1	105	12	0.11428571428571428
16013	02_interola_1	77	53	0.6883116883116883
16013	03_ola_2	154	115	0.7467532467532467
16013	04_interola_2	77	14	0.18181818181818182
16013	05_ola_3	126	151	1.1984126984126984
16013	06_interola_3	56	142	2.5357142857142856
16013	07_ola_4	119	4	0.03361344537815126
16014	01_ola_1	105	6	0.05714285714285714
16014	02_interola_1	77	34	0.44155844155844154
16014	03_ola_2	154	24	0.15584415584415584
16014	04_interola_2	77	6	0.07792207792207792
16014	05_ola_3	126	220	1.746031746031746
16014	06_interola_3	56	143	2.5535714285714284
16014	07_ola_4	119	24	0.20168067226890757
16015	01_ola_1	105	13	0.12380952380952381
16015	02_interola_1	77	93	1.2077922077922079
16015	03_ola_2	154	158	1.025974025974026
16015	04_interola_2	77	76	0.987012987012987
16015	05_ola_3	126	141	1.119047619047619
16015	06_interola_3	56	218	3.892857142857143
16015	07_ola_4	119	21	0.17647058823529413
16016	01_ola_1	105	5	0.047619047619047616
16016	02_interola_1	77	36	0.4675324675324675
16016	03_ola_2	154	99	0.6428571428571429
16016	04_interola_2	77	23	0.2987012987012987
16016	05_ola_3	126	58	0.4603174603174603
16016	06_interola_3	56	26	0.4642857142857143
16016	07_ola_4	119	38	0.31932773109243695
16017	01_ola_1	105	31	0.29523809523809524
16017	02_interola_1	77	71	0.922077922077922
16017	03_ola_2	154	65	0.42207792207792205
16017	04_interola_2	77	111	1.4415584415584415
16017	05_ola_3	126	72	0.5714285714285714
16017	06_interola_3	56	35	0.625
16017	07_ola_4	119	35	0.29411764705882354
16018	01_ola_1	105	98	0.9333333333333333
16018	02_interola_1	77	88	1.1428571428571428
16018	03_ola_2	154	222	1.4415584415584415
16018	04_interola_2	77	70	0.9090909090909091
16018	05_ola_3	126	126	1
16018	06_interola_3	56	37	0.6607142857142857
16018	07_ola_4	119	7	0.058823529411764705
16019	01_ola_1	105	10	0.09523809523809523
16019	02_interola_1	77	99	1.2857142857142858
16019	03_ola_2	154	286	1.8571428571428572
16019	04_interola_2	77	55	0.7142857142857143
16019	05_ola_3	126	53	0.42063492063492064
16019	06_interola_3	56	37	0.6607142857142857
16019	07_ola_4	119	18	0.15126050420168066
16020	01_ola_1	105	81	0.7714285714285715
16020	02_interola_1	77	227	2.948051948051948
16020	03_ola_2	154	355	2.3051948051948052
16020	04_interola_2	77	134	1.7402597402597402
16020	05_ola_3	126	148	1.1746031746031746
16020	06_interola_3	56	107	1.9107142857142858
